zip|type|decommissioned|primary_city|acceptable_cities|unacceptable_cities|state|county|timezone|area_codes|world_region|country|latitude|longitude|irs_estimated_population
33316|STANDARD|0|Fort Lauderdale|Ft Lauderdale|Port Everglades|FL|Broward County|America/New_York|754, 954|NA|US|26.1|-80.12|10960
33317|STANDARD|0|Fort Lauderdale|Davie, Ft Lauderdale, Plantation||FL|Broward County|America/New_York|754, 954|NA|US|26.11|-80.23|34870
33318|PO BOX|0|Fort Lauderdale|Ft Lauderdale, Plantation||FL|Broward County|America/New_York|754|NA|US|26.14|-80.13|851
33319|STANDARD|0|Fort Lauderdale|Ft Lauderdale, Laud Lakes, Lauderdale Lakes, Lauderhill, Sunrise, Tamarac|Lauder Hill, Ldhl, North Lauderdale|FL|Broward County|America/New_York|754, 954|NA|US|26.18|-80.23|45550
33320|PO BOX|0|Fort Lauderdale|Ft Lauderdale, Tamarac||FL|Broward County|America/New_York|754|NA|US|26.14|-80.13|534
33321|STANDARD|0|Fort Lauderdale|Ft Lauderdale, Tamarac|Lauder Hill, Lauderhill, Ldhl|FL|Broward County|America/New_York|754, 954|NA|US|26.21|-80.27|44800
33322|STANDARD|0|Fort Lauderdale|Ft Lauderdale, Plantation, Sunrise||FL|Broward County|America/New_York|754, 954|NA|US|26.15|-80.27|35190
33323|STANDARD|0|Fort Lauderdale|Ft Lauderdale, Plantation, Sunrise||FL|Broward County|America/New_York|754, 954|NA|US|26.15|-80.32|21580
33324|STANDARD|0|Fort Lauderdale|Davie, Ft Lauderdale, Plantation||FL|Broward County|America/New_York|754, 954|NA|US|26.11|-80.27|41630
33325|STANDARD|0|Fort Lauderdale|Davie, Ft Lauderdale, Plantation, Sunrise||FL|Broward County|America/New_York|754, 954|NA|US|26.11|-80.32|28800
