,name,lat,lng,zip
2414,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2415,Pet and Feed Store,30.2473951,-81.7999338,32210
2416,Pet Supermarket,28.8207074,-81.6779207,32757
2417,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2418,Pet Supermarket,30.1422699,-81.7658136,32065
2419,EarthWise Pet,30.2903108,-81.3923713,32250
2420,Pet Supermarket,30.2624511,-81.6237929,32217
2421,Pet Supermarket,30.2640955,-81.55840649999999,32216
2422,Pet Supermarket,30.1875604,-81.62707739999999,32257
2423,Pet Supermarket,30.2054568,-81.7591583,32244
2424,Pet Supermarket,29.675545,-82.33880669999999,32609
2425,Pet Supermarket,30.2873056,-81.7213709,32210
2426,Pet Supermarket,29.8795038,-81.326146,32084
2427,Pet Supermarket,30.2885374,-81.3956323,32250
2428,Pet Supermarket,30.3175559,-81.4726537,32225
2429,Pet Supermarket,30.1422699,-81.7658136,32065
2430,PetSmart,30.19998589999999,-81.5502113,32256
2431,PetSmart,30.3274361,-81.5482442,32225
2432,Pet Supermarket,29.187339,-82.1098148,34470
2433,PetSmart,30.4763902,-81.6426602,32218
2434,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2435,Pet Supermarket,28.8207074,-81.6779207,32757
2436,Pet Creations,30.4515094,-81.63737479999999,32218
2437,PetSmart,28.9300474,-82.0197625,32162
2438,Pet Supermarket,30.2848241,-81.4610276,32224
2439,PetSmart,30.1995024,-81.82314559999999,32222
2440,Pet Supermarket,30.2624511,-81.6237929,32217
2441,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2442,Pet Supermarket,30.2873056,-81.7213709,32210
2443,Pet Supermarket,30.2640955,-81.55840649999999,32216
2444,Pet Supermarket,29.8795038,-81.326146,32084
2445,Pet Supermarket,30.1875604,-81.62707739999999,32257
2446,Pet Supermarket,30.2054568,-81.7591583,32244
2447,Pet Supermarket,29.675545,-82.33880669999999,32609
2448,Pet Supermarket,29.187339,-82.1098148,34470
2449,Pet Supermarket,30.3175559,-81.4726537,32225
2450,Pet Supermarket,30.2848241,-81.4610276,32224
2451,Pet Creations,30.4515094,-81.63737479999999,32218
2452,Pet Supermarket,30.3524532,-81.5812534,32277
2453,Petco,29.1435119,-82.1877512,34474
2454,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2455,Pet and Feed Store,30.2473951,-81.7999338,32210
2456,Pet Supermarket,28.8207074,-81.6779207,32757
2457,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2458,Pet Supermarket,30.1422699,-81.7658136,32065
2459,EarthWise Pet,30.2903108,-81.3923713,32250
2460,Pet Supermarket,30.2624511,-81.6237929,32217
2461,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2462,Pet Supermarket,30.2873056,-81.7213709,32210
2463,Pet Supermarket,30.2640955,-81.55840649999999,32216
2464,Pet Supermarket,30.1875604,-81.62707739999999,32257
2465,Pet Supermarket,30.2054568,-81.7591583,32244
2466,Pet Supermarket,29.675545,-82.33880669999999,32609
2467,Pet Supermarket,29.187339,-82.1098148,34470
2468,Pet Supermarket,30.3175559,-81.4726537,32225
2469,Pet Supermarket,30.2848241,-81.4610276,32224
2470,Pet Creations,30.4515094,-81.63737479999999,32218
2471,Pet Supermarket,30.3524532,-81.5812534,32277
2472,Petco,29.1435119,-82.1877512,34474
2473,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2474,Pet and Feed Store,30.2473951,-81.7999338,32210
2475,Pet Supermarket,28.8207074,-81.6779207,32757
2476,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2477,Pet Supermarket,30.1422699,-81.7658136,32065
2478,EarthWise Pet,30.2903108,-81.3923713,32250
2479,Petco,29.6571701,-82.4156051,32605
2480,Pet Supermarket,30.2624511,-81.6237929,32217
2481,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2482,Pet Supermarket,30.2873056,-81.7213709,32210
2483,Pet Supermarket,30.2640955,-81.55840649999999,32216
2484,Pet Supermarket,30.1875604,-81.62707739999999,32257
2485,Pet Supermarket,30.2054568,-81.7591583,32244
2486,Pet Supermarket,29.675545,-82.33880669999999,32609
2487,Pet Supermarket,29.187339,-82.1098148,34470
2488,Pet Supermarket,30.3175559,-81.4726537,32225
2489,Pet Supermarket,30.2848241,-81.4610276,32224
2490,Pet Creations,30.4515094,-81.63737479999999,32218
2491,Pet Supermarket,30.3524532,-81.5812534,32277
2492,Petco,29.1435119,-82.1877512,34474
2493,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2494,Pet and Feed Store,30.2473951,-81.7999338,32210
2495,Pet Supermarket,28.8207074,-81.6779207,32757
2496,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2497,Pet Supermarket,30.1422699,-81.7658136,32065
2498,Petco,29.6571701,-82.4156051,32605
2499,Pet Supermarket,28.8559781,-82.38938309999999,34453
2500,Pet Supermarket,30.2624511,-81.6237929,32217
2501,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2502,Pet Supermarket,30.2873056,-81.7213709,32210
2503,Pet Supermarket,30.2640955,-81.55840649999999,32216
2504,Pet Supermarket,30.1875604,-81.62707739999999,32257
2505,Pet Supermarket,30.2054568,-81.7591583,32244
2506,Pet Supermarket,29.675545,-82.33880669999999,32609
2507,Pet Supermarket,29.187339,-82.1098148,34470
2508,Pet Supermarket,30.3175559,-81.4726537,32225
2509,Pet Supermarket,30.2848241,-81.4610276,32224
2510,Pet Creations,30.4515094,-81.63737479999999,32218
2511,Pet Supermarket,30.3524532,-81.5812534,32277
2512,Petco,29.1435119,-82.1877512,34474
2513,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2514,Pet and Feed Store,30.2473951,-81.7999338,32210
2515,Pet Supermarket,28.8207074,-81.6779207,32757
2516,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2517,Pet Supermarket,30.1422699,-81.7658136,32065
2518,EarthWise Pet,30.2903108,-81.3923713,32250
2519,Petco,29.6571701,-82.4156051,32605
2520,Pet Supermarket,30.2624511,-81.6237929,32217
2521,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2522,Pet Supermarket,30.2873056,-81.7213709,32210
2523,Pet Supermarket,30.2640955,-81.55840649999999,32216
2524,Pet Supermarket,30.1875604,-81.62707739999999,32257
2525,Pet Supermarket,30.2054568,-81.7591583,32244
2526,Pet Supermarket,29.675545,-82.33880669999999,32609
2527,Pet Supermarket,29.187339,-82.1098148,34470
2528,Pet Supermarket,30.3175559,-81.4726537,32225
2529,Pet Supermarket,30.2848241,-81.4610276,32224
2530,Pet Creations,30.4515094,-81.63737479999999,32218
2531,Pet Supermarket,30.3524532,-81.5812534,32277
2532,Petco,29.1435119,-82.1877512,34474
2533,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2534,Pet and Feed Store,30.2473951,-81.7999338,32210
2535,Pet Supermarket,28.8207074,-81.6779207,32757
2536,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2537,Pet Supermarket,30.1422699,-81.7658136,32065
2538,EarthWise Pet,30.2903108,-81.3923713,32250
2539,Petco,29.6571701,-82.4156051,32605
2540,Pet Supermarket,30.2624511,-81.6237929,32217
2541,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2542,Pet Supermarket,30.2873056,-81.7213709,32210
2543,Pet Supermarket,30.2640955,-81.55840649999999,32216
2544,Pet Supermarket,29.8795038,-81.326146,32084
2545,Pet Supermarket,30.1875604,-81.62707739999999,32257
2546,Pet Supermarket,30.2054568,-81.7591583,32244
2547,Pet Supermarket,29.675545,-82.33880669999999,32609
2548,Pet Supermarket,29.187339,-82.1098148,34470
2549,Pet Supermarket,30.3175559,-81.4726537,32225
2550,Pet Supermarket,30.2848241,-81.4610276,32224
2551,Pet Creations,30.4515094,-81.63737479999999,32218
2552,Pet Supermarket,30.3524532,-81.5812534,32277
2553,Petco,29.1435119,-82.1877512,34474
2554,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2555,Pet and Feed Store,30.2473951,-81.7999338,32210
2556,Pet Supermarket,28.8207074,-81.6779207,32757
2557,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2558,Pet Supermarket,30.1422699,-81.7658136,32065
2559,EarthWise Pet,30.2903108,-81.3923713,32250
2560,Pet Supermarket,30.2624511,-81.6237929,32217
2561,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2562,Pet Supermarket,30.2873056,-81.7213709,32210
2563,Pet Supermarket,30.2640955,-81.55840649999999,32216
2564,Pet Supermarket,29.8795038,-81.326146,32084
2565,Pet Supermarket,30.1875604,-81.62707739999999,32257
2566,Pet Supermarket,30.2054568,-81.7591583,32244
2567,Pet Supermarket,29.675545,-82.33880669999999,32609
2568,Pet Supermarket,29.187339,-82.1098148,34470
2569,Pet Supermarket,30.3175559,-81.4726537,32225
2570,Pet Supermarket,30.2848241,-81.4610276,32224
2571,Pet Creations,30.4515094,-81.63737479999999,32218
2572,Pet Supermarket,30.3524532,-81.5812534,32277
2573,Petco,29.1435119,-82.1877512,34474
2574,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2575,Pet and Feed Store,30.2473951,-81.7999338,32210
2576,Pet Supermarket,28.8207074,-81.6779207,32757
2577,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2578,Pet Supermarket,30.1422699,-81.7658136,32065
2579,EarthWise Pet,30.2903108,-81.3923713,32250
2580,Pet Supermarket,30.2624511,-81.6237929,32217
2581,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2582,Pet Supermarket,30.2873056,-81.7213709,32210
2583,Pet Supermarket,30.2640955,-81.55840649999999,32216
2584,Pet Supermarket,29.8795038,-81.326146,32084
2585,Pet Supermarket,30.1875604,-81.62707739999999,32257
2586,Pet Supermarket,30.2054568,-81.7591583,32244
2587,Pet Supermarket,29.675545,-82.33880669999999,32609
2588,Pet Supermarket,29.187339,-82.1098148,34470
2589,Pet Supermarket,30.3175559,-81.4726537,32225
2590,Pet Supermarket,30.2848241,-81.4610276,32224
2591,Pet Creations,30.4515094,-81.63737479999999,32218
2592,Pet Supermarket,30.3524532,-81.5812534,32277
2593,Petco,29.1435119,-82.1877512,34474
2594,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2595,Pet and Feed Store,30.2473951,-81.7999338,32210
2596,Pet Supermarket,28.8207074,-81.6779207,32757
2597,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2598,Pet Supermarket,30.1422699,-81.7658136,32065
2599,EarthWise Pet,30.2903108,-81.3923713,32250
2600,Pet Supermarket,30.2624511,-81.6237929,32217
2601,Pet Supermarket,30.2640955,-81.55840649999999,32216
2602,Pet Supermarket,30.1875604,-81.62707739999999,32257
2603,Pet Supermarket,30.2054568,-81.7591583,32244
2604,Pet Supermarket,29.675545,-82.33880669999999,32609
2605,Pet Supermarket,30.2873056,-81.7213709,32210
2606,Pet Supermarket,29.8795038,-81.326146,32084
2607,Pet Supermarket,30.2885374,-81.3956323,32250
2608,Pet Supermarket,30.3175559,-81.4726537,32225
2609,Pet Supermarket,30.1422699,-81.7658136,32065
2610,PetSmart,30.19998589999999,-81.5502113,32256
2611,PetSmart,30.3274361,-81.5482442,32225
2612,Pet Supermarket,29.187339,-82.1098148,34470
2613,PetSmart,30.4763902,-81.6426602,32218
2614,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2615,Pet Supermarket,28.8207074,-81.6779207,32757
2616,PetSmart,29.6229983,-82.3805296,32608
2617,Pet Creations,30.4515094,-81.63737479999999,32218
2618,PetSmart,28.9300474,-82.0197625,32162
2619,Pet Supermarket,30.2848241,-81.4610276,32224
2620,Pet Supermarket,30.2624511,-81.6237929,32217
2621,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2622,Pet Supermarket,30.2873056,-81.7213709,32210
2623,Pet Supermarket,30.2640955,-81.55840649999999,32216
2624,Pet Supermarket,29.8795038,-81.326146,32084
2625,Pet Supermarket,30.1875604,-81.62707739999999,32257
2626,Pet Supermarket,30.2054568,-81.7591583,32244
2627,Pet Supermarket,29.675545,-82.33880669999999,32609
2628,Pet Supermarket,29.187339,-82.1098148,34470
2629,Pet Supermarket,30.3175559,-81.4726537,32225
2630,Pet Supermarket,30.2848241,-81.4610276,32224
2631,Pet Creations,30.4515094,-81.63737479999999,32218
2632,Pet Supermarket,30.3524532,-81.5812534,32277
2633,Petco,29.1435119,-82.1877512,34474
2634,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2635,Pet and Feed Store,30.2473951,-81.7999338,32210
2636,Pet Supermarket,28.8207074,-81.6779207,32757
2637,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2638,Pet Supermarket,30.1422699,-81.7658136,32065
2639,EarthWise Pet,30.2903108,-81.3923713,32250
2640,Pet Supermarket,30.2624511,-81.6237929,32217
2641,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2642,Pet Supermarket,30.2873056,-81.7213709,32210
2643,Pet Supermarket,30.2640955,-81.55840649999999,32216
2644,Pet Supermarket,29.8795038,-81.326146,32084
2645,Pet Supermarket,30.1875604,-81.62707739999999,32257
2646,Pet Supermarket,30.2054568,-81.7591583,32244
2647,Pet Supermarket,29.675545,-82.33880669999999,32609
2648,Pet Supermarket,29.187339,-82.1098148,34470
2649,Pet Supermarket,30.3175559,-81.4726537,32225
2650,Pet Supermarket,30.2848241,-81.4610276,32224
2651,Pet Creations,30.4515094,-81.63737479999999,32218
2652,Pet Supermarket,30.3524532,-81.5812534,32277
2653,Petco,29.1435119,-82.1877512,34474
2654,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2655,Pet and Feed Store,30.2473951,-81.7999338,32210
2656,Pet Supermarket,28.8207074,-81.6779207,32757
2657,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2658,Pet Supermarket,30.1422699,-81.7658136,32065
2659,EarthWise Pet,30.2903108,-81.3923713,32250
2660,Pet Supermarket,30.2624511,-81.6237929,32217
2661,Pet Creations,30.4515094,-81.63737479999999,32218
2662,Pet Supermarket,30.2873056,-81.7213709,32210
2663,Pet Supermarket,30.2640955,-81.55840649999999,32216
2664,Pet Supermarket,30.1875604,-81.62707739999999,32257
2665,Pet Supermarket,30.2054568,-81.7591583,32244
2666,Pet Supermarket,29.675545,-82.33880669999999,32609
2667,Pet Supermarket,29.187339,-82.1098148,34470
2668,Pet Supermarket,30.3175559,-81.4726537,32225
2669,Pet Supermarket,30.2848241,-81.4610276,32224
2670,Pet Supermarket,30.3524532,-81.5812534,32277
2671,Petco,29.1435119,-82.1877512,34474
2672,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2673,Pet and Feed Store,30.2473951,-81.7999338,32210
2674,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2675,Pet Supermarket,30.1422699,-81.7658136,32065
2676,Petco,29.6571701,-82.4156051,32605
2677,Pet Supermarket,30.1929248,-81.5487701,32256
2678,Petco,30.17193219999999,-81.6266911,32223
2679,PetSmart,29.1524562,-82.18069539999999,34474
2680,Pet Supermarket,30.2624511,-81.6237929,32217
2681,Pet Creations,30.4515094,-81.63737479999999,32218
2682,Pet Supermarket,30.3524532,-81.5812534,32277
2683,Pet Supermarket,30.2873056,-81.7213709,32210
2684,Pet Supermarket,30.2640955,-81.55840649999999,32216
2685,Pet Supermarket,30.1875604,-81.62707739999999,32257
2686,Pet Supermarket,30.2054568,-81.7591583,32244
2687,Pet Supermarket,29.675545,-82.33880669999999,32609
2688,Pet Supermarket,29.187339,-82.1098148,34470
2689,Pet Supermarket,30.3175559,-81.4726537,32225
2690,Petco,29.1435119,-82.1877512,34474
2691,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2692,Pet and Feed Store,30.2473951,-81.7999338,32210
2693,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2694,Pet Supermarket,30.1422699,-81.7658136,32065
2695,Petco,29.6571701,-82.4156051,32605
2696,Pet Supermarket,30.1929248,-81.5487701,32256
2697,Petco,30.17193219999999,-81.6266911,32223
2698,PetSmart,29.1524562,-82.18069539999999,34474
2699,Lake City Pets and Supplies & Grooming,30.18679599999999,-82.6527431,32055
2700,Pet Supermarket,30.2624511,-81.6237929,32217
2701,PetSmart,30.19998589999999,-81.5502113,32256
2702,Pet Supermarket,30.2640955,-81.55840649999999,32216
2703,PetSmart,30.3274361,-81.5482442,32225
2704,Pet Supermarket,30.1875604,-81.62707739999999,32257
2705,Pet Supermarket,30.2054568,-81.7591583,32244
2706,Pet Supermarket,29.675545,-82.33880669999999,32609
2707,Pet Supermarket,30.2873056,-81.7213709,32210
2708,Pet Supermarket,30.1422699,-81.7658136,32065
2709,Pet Supermarket,29.187339,-82.1098148,34470
2710,Our Pet World,28.6736037,-81.47923,32703
2711,Pet Supermarket,28.8207074,-81.6779207,32757
2712,PetSmart,29.6229983,-82.3805296,32608
2713,PetSmart,28.9300474,-82.0197625,32162
2714,PetSmart,30.1995024,-81.82314559999999,32222
2715,PetSmart,28.8248905,-81.7853573,34788
2716,PetSmart,30.188568,-81.7354083,32073
2717,Pet Supermarket,30.3524532,-81.5812534,32277
2718,PetSmart,29.1524562,-82.18069539999999,34474
2719,Pet Supermarket,30.1929248,-81.5487701,32256
2720,Pet Supermarket,30.2640955,-81.55840649999999,32216
2721,Pet Supermarket,29.187339,-82.1098148,34470
2722,Pet Supermarket,30.2848241,-81.4610276,32224
2723,Pet Supermarket,30.1875604,-81.62707739999999,32257
2724,Pet Supermarket,30.2054568,-81.7591583,32244
2725,Pet Supermarket,30.2873056,-81.7213709,32210
2726,Pet Supermarket,30.2624511,-81.6237929,32217
2727,Pet Supermarket,30.3175559,-81.4726537,32225
2728,Pet Supermarket,30.1929248,-81.5487701,32256
2729,Pet Supermarket,29.675545,-82.33880669999999,32609
2730,Pet Supermarket,28.9870754,-81.2975503,32720
2731,Pet Supermarket,29.8795038,-81.326146,32084
2732,Pet Supermarket,30.3524532,-81.5812534,32277
2733,Pet Supermarket,30.1422699,-81.7658136,32065
2734,EarthWise Pet Gainesville,29.6741944,-82.3866566,32606
2735,Pet Supermarket,29.0558548,-81.3037931,32720
2736,Pet Supermarket,30.1896934,-81.3814926,32082
2737,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2738,Pet Supermarket,30.2885374,-81.3956323,32250
2739,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2740,Pet Supermarket,30.2624511,-81.6237929,32217
2741,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2742,Pet Supermarket,30.2873056,-81.7213709,32210
2743,Pet Supermarket,30.2640955,-81.55840649999999,32216
2744,Pet Supermarket,29.8795038,-81.326146,32084
2745,Pet Supermarket,30.1875604,-81.62707739999999,32257
2746,Pet Supermarket,30.2054568,-81.7591583,32244
2747,Pet Supermarket,29.675545,-82.33880669999999,32609
2748,Pet Supermarket,29.187339,-82.1098148,34470
2749,Pet Supermarket,30.3175559,-81.4726537,32225
2750,Pet Supermarket,30.2848241,-81.4610276,32224
2751,Pet Creations,30.4515094,-81.63737479999999,32218
2752,Pet Supermarket,30.3524532,-81.5812534,32277
2753,Petco,29.1435119,-82.1877512,34474
2754,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2755,Pet and Feed Store,30.2473951,-81.7999338,32210
2756,Pet Supermarket,28.8207074,-81.6779207,32757
2757,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2758,Pet Supermarket,30.1422699,-81.7658136,32065
2759,EarthWise Pet,30.2903108,-81.3923713,32250
2760,Pet Supermarket,30.2624511,-81.6237929,32217
2761,PetSmart,29.1921942,-81.07495399999999,32114
2762,Pet Supermarket,30.2640955,-81.55840649999999,32216
2763,Pet Supermarket,30.1875604,-81.62707739999999,32257
2764,Pet Supermarket,30.2054568,-81.7591583,32244
2765,Pet Supermarket,29.675545,-82.33880669999999,32609
2766,Pet Supermarket,30.2873056,-81.7213709,32210
2767,Pet Supermarket,29.8795038,-81.326146,32084
2768,Pet Supermarket,30.2885374,-81.3956323,32250
2769,Pet Supermarket,30.3175559,-81.4726537,32225
2770,Pet Supermarket,28.9142272,-81.29114059999999,32763
2771,Pet Supermarket,30.1422699,-81.7658136,32065
2772,Pet Supermarket,29.5540932,-81.22952409999999,32137
2773,Pet Supermarket,29.2690141,-81.10086919999999,32174
2774,PetSmart,30.19998589999999,-81.5502113,32256
2775,PetSmart,30.3274361,-81.5482442,32225
2776,Pet Supermarket,29.187339,-82.1098148,34470
2777,PetSmart,30.4763902,-81.6426602,32218
2778,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2779,Pet Supermarket,28.8207074,-81.6779207,32757
2780,Pet Supermarket,30.2624511,-81.6237929,32217
2781,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2782,Pet Supermarket,30.2873056,-81.7213709,32210
2783,Pet Supermarket,30.2640955,-81.55840649999999,32216
2784,Pet Supermarket,29.8795038,-81.326146,32084
2785,Pet Supermarket,30.1875604,-81.62707739999999,32257
2786,Pet Supermarket,30.2054568,-81.7591583,32244
2787,Pet Supermarket,29.675545,-82.33880669999999,32609
2788,Pet Supermarket,29.187339,-82.1098148,34470
2789,Pet Supermarket,30.3175559,-81.4726537,32225
2790,Pet Supermarket,30.2848241,-81.4610276,32224
2791,Pet Creations,30.4515094,-81.63737479999999,32218
2792,Pet Supermarket,30.3524532,-81.5812534,32277
2793,Petco,29.1435119,-82.1877512,34474
2794,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2795,Pet and Feed Store,30.2473951,-81.7999338,32210
2796,Pet Supermarket,28.8207074,-81.6779207,32757
2797,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2798,Pet Supermarket,30.1422699,-81.7658136,32065
2799,EarthWise Pet,30.2903108,-81.3923713,32250
2800,Pet Supermarket,30.2624511,-81.6237929,32217
2801,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2802,Pet Supermarket,30.2873056,-81.7213709,32210
2803,Pet Supplies Plus Sanford,28.75908,-81.2842043,32773
2804,Pet Supermarket,30.2640955,-81.55840649999999,32216
2805,Pet Supermarket,29.8795038,-81.326146,32084
2806,Pet Supermarket,30.1875604,-81.62707739999999,32257
2807,Pet Supermarket,30.2054568,-81.7591583,32244
2808,Pet Supermarket,29.675545,-82.33880669999999,32609
2809,Pet Supermarket,29.187339,-82.1098148,34470
2810,Pet Supermarket,30.3175559,-81.4726537,32225
2811,Pet Supermarket,29.5540932,-81.22952409999999,32137
2812,Pet Supermarket,30.2848241,-81.4610276,32224
2813,Pet Creations,30.4515094,-81.63737479999999,32218
2814,Pet Supermarket,30.3524532,-81.5812534,32277
2815,Petco,29.1435119,-82.1877512,34474
2816,Pet Supermarket,28.9142272,-81.29114059999999,32763
2817,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2818,Pet and Feed Store,30.2473951,-81.7999338,32210
2819,Pet Supermarket,28.8207074,-81.6779207,32757
2820,Pet Supermarket,30.2624511,-81.6237929,32217
2821,Pet Creations,30.4515094,-81.63737479999999,32218
2822,Pet Supermarket,30.3524532,-81.5812534,32277
2823,Petco,29.1435119,-82.1877512,34474
2824,Pet Supermarket,30.2873056,-81.7213709,32210
2825,Pet Supermarket,30.2640955,-81.55840649999999,32216
2826,Pet Supermarket,30.1875604,-81.62707739999999,32257
2827,Pet Supermarket,30.2054568,-81.7591583,32244
2828,Pet Supermarket,29.675545,-82.33880669999999,32609
2829,Pet Supermarket,29.187339,-82.1098148,34470
2830,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2831,Pet and Feed Store,30.2473951,-81.7999338,32210
2832,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2833,Pet Supermarket,30.1422699,-81.7658136,32065
2834,Petco,29.6571701,-82.4156051,32605
2835,Petco,30.17193219999999,-81.6266911,32223
2836,PetSmart,29.1524562,-82.18069539999999,34474
2837,Lake City Pets and Supplies & Grooming,30.18679599999999,-82.6527431,32055
2838,Pet Supermarket,30.1804526,-82.6671503,32055
2839,PetSmart,29.6229983,-82.3805296,32608
2840,Pet Supermarket,30.2624511,-81.6237929,32217
2841,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2842,Pet Supermarket,30.2873056,-81.7213709,32210
2843,Pet Supermarket,30.2640955,-81.55840649999999,32216
2844,Pet Supermarket,30.1875604,-81.62707739999999,32257
2845,Pet Supermarket,30.2054568,-81.7591583,32244
2846,Pet Supermarket,29.675545,-82.33880669999999,32609
2847,Pet Supermarket,29.187339,-82.1098148,34470
2848,Pet Supermarket,30.3175559,-81.4726537,32225
2849,Pet Supermarket,30.2848241,-81.4610276,32224
2850,Pet Creations,30.4515094,-81.63737479999999,32218
2851,Pet Supermarket,30.3524532,-81.5812534,32277
2852,Petco,29.1435119,-82.1877512,34474
2853,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2854,Pet and Feed Store,30.2473951,-81.7999338,32210
2855,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2856,Pet Supermarket,30.1422699,-81.7658136,32065
2857,EarthWise Pet,30.2903108,-81.3923713,32250
2858,Petco,29.6571701,-82.4156051,32605
2859,Pet Supermarket,28.8559781,-82.38938309999999,34453
2860,Pet Supermarket,30.2624511,-81.6237929,32217
2861,Pet Supplies Plus Sanford,28.75908,-81.2842043,32773
2862,Pet Supermarket,30.2640955,-81.55840649999999,32216
2863,Pet Supermarket,30.1875604,-81.62707739999999,32257
2864,Pet Supermarket,30.2054568,-81.7591583,32244
2865,Pet Supermarket,29.675545,-82.33880669999999,32609
2866,Pet Supermarket,30.2873056,-81.7213709,32210
2867,Pet Supermarket,29.8795038,-81.326146,32084
2868,Pet Supermarket,30.2885374,-81.3956323,32250
2869,Pet Supermarket,30.3175559,-81.4726537,32225
2870,Pet Supermarket,28.9142272,-81.29114059999999,32763
2871,Pet Supermarket,30.1422699,-81.7658136,32065
2872,Pet Supermarket,29.5540932,-81.22952409999999,32137
2873,Pet Supermarket,29.2690141,-81.10086919999999,32174
2874,PetSmart,30.19998589999999,-81.5502113,32256
2875,PetSmart,30.3274361,-81.5482442,32225
2876,Pet Supermarket,29.187339,-82.1098148,34470
2877,PetSmart,30.4763902,-81.6426602,32218
2878,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
2879,Pet Supermarket,28.8207074,-81.6779207,32757
2880,Pet Supermarket,30.2624511,-81.6237929,32217
2881,Pet Creations,30.4515094,-81.63737479999999,32218
2882,Pet Supermarket,30.3524532,-81.5812534,32277
2883,Petco,29.1435119,-82.1877512,34474
2884,Pet Supermarket,30.2873056,-81.7213709,32210
2885,Pet Supermarket,30.2640955,-81.55840649999999,32216
2886,Pet Supermarket,30.1875604,-81.62707739999999,32257
2887,Pet Supermarket,30.2054568,-81.7591583,32244
2888,Pet Supermarket,29.675545,-82.33880669999999,32609
2889,Pet Supermarket,29.187339,-82.1098148,34470
2890,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
2891,Pet and Feed Store,30.2473951,-81.7999338,32210
2892,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
2893,Pet Supermarket,30.1422699,-81.7658136,32065
2894,Petco,29.6571701,-82.4156051,32605
2895,Petco,30.17193219999999,-81.6266911,32223
