,name,lat,lng,zip,parkrating
397,Trails for Tails,30.0979152,-81.4140894,32081,4.0
398,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
399,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
400,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
401,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
402,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
403,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
404,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
405,Shae Burchfield Memorial Paw Park,29.8335403,-81.3578686,32086,32.0
406,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
407,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
408,Paws Park (member only),30.2835359,-81.406302,32250,264.0
409,Epworth Dog Park,31.1767383,-81.4038109,31522,50.0
410,Good dog park,30.4587354,-81.6328316,32218,538.0
411,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
412,Dog Park,30.2363364,-81.6992212,32244,60.0
413,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
414,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
415,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
416,Dog Park,31.1467483,-81.47761910000001,31520,298.0
417,Trails for Tails,30.0979152,-81.4140894,32081,4.0
418,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
419,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
420,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
421,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
422,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
423,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
424,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
425,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
426,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
427,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
428,Dog Park,30.2363364,-81.6992212,32244,60.0
429,Poochie's Park,30.12608,-81.7985779,32065,1254.0
430,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
431,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
432,Possum Creek Dog Park,29.7026686,-82.3856188,32653,2.0
433,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
434,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
435,Love's Dog Park,30.0030442,-82.59833689999999,32025,10.0
436,Angel's Dog Park,30.1132131,-83.5790876,32347,60.0
437,Putnam County Dog Park,29.64539329999999,-81.70986889999999,32177,76.0
438,Dog Park,30.2184483,-81.69518990000002,32212,0.0
439,WEC Dog Park,29.2089855,-82.25528539999999,34482,4.0
440,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
441,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
442,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
443,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
444,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
445,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
446,Dog Park,31.1467483,-81.47761910000001,31520,298.0
447,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
448,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
449,Good dog park,30.4587354,-81.6328316,32218,538.0
450,Paws Park (member only),30.2835359,-81.406302,32250,264.0
451,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
452,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
453,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
454,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
455,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
456,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
457,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
458,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
459,Dog Park,30.2363364,-81.6992212,32244,60.0
460,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
461,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
462,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
463,Good dog park,30.4587354,-81.6328316,32218,538.0
464,Dog Park,31.1467483,-81.47761910000001,31520,298.0
465,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
466,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
467,Paws Park (member only),30.2835359,-81.406302,32250,264.0
468,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
469,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
470,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
471,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
472,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
473,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
474,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
475,Epworth Dog Park,31.1767383,-81.4038109,31522,50.0
476,Aberdeen Area Dog Park,30.0802391,-81.5869688,32259,0.0
477,Shae Burchfield Memorial Paw Park,29.8335403,-81.3578686,32086,32.0
478,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
479,Dog Park,30.2363364,-81.6992212,32244,60.0
480,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
481,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
482,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
483,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
484,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
485,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
486,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
487,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
488,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
489,Good dog park,30.4587354,-81.6328316,32218,538.0
490,Paws Park (member only),30.2835359,-81.406302,32250,264.0
491,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
492,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
493,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
494,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
495,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
496,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
497,Poochie's Park,30.12608,-81.7985779,32065,1254.0
498,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
499,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
500,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
501,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
502,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
503,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
504,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
505,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
506,Happy Tails Dog Park - Ponce Inlet,29.0970251,-80.9397182,32127,152.0
507,Daytona Beach Lenox Playground,29.215643,-81.00440700000001,32118,448.0
508,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
509,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
510,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
511,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
512,Paws Park (member only),30.2835359,-81.406302,32250,264.0
513,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
514,Van Alder Dog Park,29.1657435,-80.9796563,32118,130.0
515,Good dog park,30.4587354,-81.6328316,32218,538.0
516,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
517,"Community Public Dog Park at Halifax Humane Society, Inc.",29.2196088,-81.10707959999999,32124,516.0
518,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
519,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
520,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
521,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
522,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
523,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
524,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
525,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
526,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
527,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
528,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
529,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
530,Good dog park,30.4587354,-81.6328316,32218,538.0
531,Paws Park (member only),30.2835359,-81.406302,32250,264.0
532,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
533,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
534,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
535,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
536,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
537,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
538,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
539,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
540,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
541,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
542,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
543,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
544,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
545,Dog Park,31.1467483,-81.47761910000001,31520,298.0
546,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
547,Good dog park,30.4587354,-81.6328316,32218,538.0
548,Paws Park (member only),30.2835359,-81.406302,32250,264.0
549,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
550,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
551,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
552,Poochie's Park,30.12608,-81.7985779,32065,1254.0
553,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
554,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
555,Trails for Tails,30.0979152,-81.4140894,32081,4.0
556,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
557,Love's Dog Park,30.0030442,-82.59833689999999,32025,10.0
558,Dog Park,30.110808,-81.495595,32258,3.0
559,Epworth Dog Park,31.1767383,-81.4038109,31522,50.0
560,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
561,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
562,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
563,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
564,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
565,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
566,Daytona Beach Lenox Playground,29.215643,-81.00440700000001,32118,448.0
567,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
568,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
569,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
570,Paws Park (member only),30.2835359,-81.406302,32250,264.0
571,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
572,Van Alder Dog Park,29.1657435,-80.9796563,32118,130.0
573,Good dog park,30.4587354,-81.6328316,32218,538.0
574,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
575,"Community Public Dog Park at Halifax Humane Society, Inc.",29.2196088,-81.10707959999999,32124,516.0
576,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
577,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
578,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
579,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
580,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
581,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
582,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
583,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
584,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
585,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
586,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
587,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
588,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
589,Good dog park,30.4587354,-81.6328316,32218,538.0
590,Paws Park (member only),30.2835359,-81.406302,32250,264.0
591,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
592,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
593,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
594,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
595,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
596,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
597,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
598,Dog Park,30.2363364,-81.6992212,32244,60.0
599,Freedom Park Dog Park,30.9120318,-83.2523338,31605,402.0
600,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
601,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
602,Good dog park,30.4587354,-81.6328316,32218,538.0
603,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
604,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
605,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
606,Freedom Park Dog Park,30.9120318,-83.2523338,31605,402.0
607,Poochie's Park,30.12608,-81.7985779,32065,1254.0
608,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
609,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
610,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
611,Love's Dog Park,30.0030442,-82.59833689999999,32025,10.0
612,Angel's Dog Park,30.1132131,-83.5790876,32347,60.0
613,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
614,Putnam County Dog Park,29.64539329999999,-81.70986889999999,32177,76.0
615,Dog Park,30.2184483,-81.69518990000002,32212,0.0
616,Smokey Bear Park,29.6750577,-82.30560369999999,32609,152.0
617,Keystone Heights Sunrise Park,29.7886302,-82.0435194,32656,130.0
618,St. Johns Park,30.31796069999999,-81.65466909999999,32207,14.0
619,Oceanway Park,30.4590738,-81.6319635,32218,23.0
620,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
621,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
622,Good dog park,30.4587354,-81.6328316,32218,538.0
623,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
624,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
625,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
626,Freedom Park Dog Park,30.9120318,-83.2523338,31605,402.0
627,Poochie's Park,30.12608,-81.7985779,32065,1254.0
628,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
629,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
630,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
631,Love's Dog Park,30.0030442,-82.59833689999999,32025,10.0
632,Angel's Dog Park,30.1132131,-83.5790876,32347,60.0
633,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
634,Putnam County Dog Park,29.64539329999999,-81.70986889999999,32177,76.0
635,Dog Park,30.2184483,-81.69518990000002,32212,0.0
636,Smokey Bear Park,29.6750577,-82.30560369999999,32609,152.0
637,Keystone Heights Sunrise Park,29.7886302,-82.0435194,32656,130.0
638,St. Johns Park,30.31796069999999,-81.65466909999999,32207,14.0
639,Oceanway Park,30.4590738,-81.6319635,32218,23.0
640,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
641,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
642,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
643,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
644,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
645,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
646,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
647,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
648,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
649,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
650,Good dog park,30.4587354,-81.6328316,32218,538.0
651,Paws Park (member only),30.2835359,-81.406302,32250,264.0
652,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
653,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
654,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
655,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
656,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
657,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
658,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
659,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
660,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
661,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
662,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
663,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
664,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
665,Good dog park,30.4587354,-81.6328316,32218,538.0
666,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
667,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
668,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
669,Freedom Park Dog Park,30.9120318,-83.2523338,31605,402.0
670,Poochie's Park,30.12608,-81.7985779,32065,1254.0
671,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
672,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
673,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
674,Love's Dog Park,30.0030442,-82.59833689999999,32025,10.0
675,Dog Park,30.110808,-81.495595,32258,3.0
676,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
677,"World Golf Village ""Residents Only"" Neighborhood Park & Dog Park",29.9700818,-81.4829805,32092,84.0
678,Putnam County Dog Park,29.64539329999999,-81.70986889999999,32177,76.0
679,Aberdeen Area Dog Park,30.0802391,-81.5869688,32259,0.0
680,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
681,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
682,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
683,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
684,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
